duong_di_1 = [[
-1735.9481,-54.0894,3.5435,175.7610,2312.45,VEHICLE,0,0
-1735.9912,-55.2565,3.5438,177.0999,2323.83,VEHICLE,0,0
-1736.0210,-56.4322,3.5443,177.9143,2334.21,VEHICLE,0,0
-1736.0413,-57.6134,3.5449,178.3592,2344.25,VEHICLE,0,0
-1736.0575,-58.7912,3.5454,178.5766,2354.64,VEHICLE,0,0
-1736.0730,-59.9816,3.5458,178.6901,2364.94,VEHICLE,0,0
-1736.0885,-61.1697,3.5462,178.7520,2375.12,VEHICLE,0,0
-1736.1051,-62.3680,3.5464,178.7869,2385.32,VEHICLE,0,0
-1736.1228,-63.5744,3.5466,178.8066,2395.51,VEHICLE,0,0
-1736.1422,-64.7876,3.5466,178.8181,2405.68,VEHICLE,0,0
-1736.1632,-66.0017,3.5467,178.8251,2415.80,VEHICLE,0,0
-1736.1859,-67.2278,3.5467,178.8300,2425.95,VEHICLE,0,0
-1736.2101,-68.4533,3.5467,178.8337,2436.03,VEHICLE,0,0
-1736.2354,-69.6867,3.5467,178.8368,2446.11,VEHICLE,0,0
-1736.2617,-70.9204,3.5468,178.8396,2456.13,VEHICLE,0,0
-1736.2889,-72.1610,3.5468,178.8421,2466.14,VEHICLE,0,0
-1736.3164,-73.4019,3.5468,178.8443,2476.09,VEHICLE,0,0
-1736.3440,-74.6465,3.5469,178.8463,2486.00,VEHICLE,0,0
-1736.3718,-75.9010,3.5469,178.8479,2495.93,VEHICLE,0,0
-1736.3995,-77.1592,3.5469,178.8492,2505.81,VEHICLE,0,0
-1736.4478,-78.4283,3.5469,178.5055,2512.30,VEHICLE,0,0
-1736.5188,-79.6902,3.5469,177.7346,2516.16,VEHICLE,0,0
-1736.6198,-80.9599,3.5468,176.6279,2520.76,VEHICLE,0,0
-1736.7493,-82.2299,3.5467,175.3398,2530.03,VEHICLE,0,0
-1736.8887,-83.5009,3.5466,174.3606,2541.29,VEHICLE,0,0
-1737.0364,-84.7824,3.5465,173.7556,2551.78,VEHICLE,0,0
-1737.1891,-86.0635,3.5464,173.4089,2561.78,VEHICLE,0,0
-1737.3455,-87.3470,3.5464,173.2154,2571.57,VEHICLE,0,0
-1737.5052,-88.6398,3.5464,173.1073,2581.33,VEHICLE,0,0
-1737.6774,-89.9284,3.5464,172.8697,2589.16,VEHICLE,0,0
-1737.8754,-91.2176,3.5465,172.1855,2591.99,VEHICLE,0,0
-1738.1028,-92.5064,3.5465,171.1572,2592.00,VEHICLE,0,0
-1738.3627,-93.7867,3.5464,169.8654,2591.42,VEHICLE,0,0
-1738.6593,-95.0608,3.5462,168.3598,2590.67,VEHICLE,0,0
-1738.9946,-96.3231,3.5459,166.6876,2590.00,VEHICLE,0,0
-1739.3705,-97.5699,3.5456,164.8844,2582.88,VEHICLE,0,0
-1739.7878,-98.7965,3.5452,162.9689,2562.55,VEHICLE,0,0
-1740.2455,-99.9941,3.5448,160.9682,2542.28,VEHICLE,0,0
-1740.7458,-101.1689,3.5442,158.8664,2522.97,VEHICLE,0,0
-1741.2889,-102.3200,3.5437,156.6618,2504.76,VEHICLE,0,0
-1741.8689,-103.4311,3.5432,154.4084,2487.10,VEHICLE,0,0
-1742.4895,-104.5095,3.5428,152.1035,2476.86,VEHICLE,0,0
-1743.1482,-105.5713,3.5426,149.8898,2483.52,VEHICLE,0,0
-1743.8248,-106.6303,3.5429,148.2460,2492.35,VEHICLE,0,0
